Districts_N,Area,Category_N,Crop_N,Year,Max_Temp,Min_Temp,Rainfall,Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Productions
3,30035,2,2,1977,35.7,26.5,269,86,1.55,5.6,5.8,41883,435303.7,751187.5,24.88,89.36,20,23775
3,53040,2,2,1978,35.7,26.25,248.5,86,1.25,5,6.15,41883,435303.7,751187.5,24.88,89.36,20,43745
3,50335,2,2,1979,36.55,26.15,683,87,1.6,6.1,4.5,41883,435303.7,751187.5,24.88,89.36,20,40680
3,60825,2,2,1980,34.65,26.25,323.5,86.5,1.3,5.65,4.65,41883,435303.7,751187.5,24.88,89.36,20,53630
3,60930,2,2,1981,34.25,26.2,328.5,85.5,1.4,6.05,4.95,41883,435303.7,751187.5,24.88,89.36,20,49245
3,58380,2,2,1982,35.05,26.15,311,86,1.7,5.75,4.6,41883,435303.7,751187.5,24.88,89.36,20,49180
3,71000,2,2,1983,35.55,26.55,261,85.5,1.25,5.1,4.8,41883,435303.7,751187.5,24.88,89.36,20,55165
3,57020,2,2,1984,34.1,26,351.5,86.5,1.7,5.5,4.75,41883,435303.7,751187.5,24.88,89.36,20,46827
3,57020,2,2,1985,34.15,25.95,199.5,86.5,1.5,5.6,4.05,41883,435303.7,751187.5,24.88,89.36,20,46820
3,58710,2,2,1986,35.15,25.65,335.5,87,1.15,5.45,4.7,41883,435303.7,751187.5,24.88,89.36,20,45885
3,36890,2,2,1987,35.55,25.95,574,89,1.55,6,3.35,41883,435303.7,751187.5,24.88,89.36,20,24975
3,27395,2,2,1988,34.85,26.25,333,87,1.6,6.35,3.35,41883,435303.7,751187.5,24.88,89.36,20,18405
3,14745,2,2,1989,35,25.95,352.5,85.5,1.65,5.6,4.85,41883,435303.7,751187.5,24.88,89.36,20,9565
3,17180,2,2,1990,35,26.1,382,89,1.55,5.55,4.6,41883,435303.7,751187.5,24.88,89.36,20,13060
3,6070,2,2,1991,36.05,26.2,305.5,85.5,1.7,5.85,4.9,41883,435303.7,751187.5,24.88,89.36,20,4280
3,6070,2,2,1992,35.55,25.85,224,85.5,1.85,5.5,4.55,41883,435303.7,751187.5,24.88,89.36,20,4280
3,990,2,2,1993,34.15,26.2,349,86.5,1.7,5.9,4.65,41883,435303.7,751187.5,24.88,89.36,20,660
3,890,2,2,1994,36.3,26.3,190.5,82,1.8,5.95,5.5,41883,435303.7,751187.5,24.88,89.36,20,560
3,920,2,2,1995,34,26.25,483,86.5,1.7,6.4,4.1,41883,435303.7,751187.5,24.88,89.36,20,600
3,29800,2,2,1996,36.1,26.4,254.5,85.5,1.4,6.4,4.45,41883,435303.7,751187.5,24.88,89.36,20,20700
3,27920,2,2,1997,36.25,26.45,271.5,86.5,1.3,6.2,4.45,41883,435303.7,751187.5,24.88,89.36,20,19210
3,24330,2,2,1998,35,26.55,656,89,1,7.05,3.15,41883,435303.7,751187.5,24.88,89.36,20,16130
3,25210,2,2,1999,35.4,26.3,386,87,1.1,6.55,4.05,41883,435303.7,751187.5,24.88,89.36,20,17270
3,19620,2,2,2000,35.05,26.6,239.5,84.5,1.15,5.8,4.5,41883,435303.7,751187.5,24.88,89.36,20,13420
3,17980,2,2,2001,35.9,26.85,150,83,1,5.45,5.85,41883,435303.7,751187.5,24.88,89.36,20,12100
3,17840,2,2,2002,35.2,26.3,486,88.5,0.75,6.45,4,41883,435303.7,751187.5,24.88,89.36,20,12690
3,17810,2,2,2003,36.65,26.8,219.5,83,1,5.55,6.2,41883,435303.7,751187.5,24.88,89.36,20,12020
3,17050,2,2,2004,34.45,26.2,395,84.5,1.2,5.9,5.05,41883,435303.7,751187.5,24.88,89.36,20,11820
3,19867,2,2,2005,34.95,26.45,399.5,84.5,1.1,5.7,4,41883,435303.7,751187.5,24.88,89.36,20,14846
3,20940,2,2,2006,37,26.65,165,82.5,1.35,5.45,5.4,41883,435303.7,751187.5,24.88,89.36,20,17516
3,52290,2,2,2007,36.4,26.5,288,84,0.95,5.9,3.85,41883,435303.7,751187.5,24.88,89.36,20,48818
3,71915,2,2,2008,35.4,26.25,424,85.5,0.8,6.15,3.65,41883,435303.7,751187.5,24.88,89.36,20,66281
3,40894,2,2,2009,35.25,26.45,382,84,3,6.05,4.05,41883,435303.7,751187.5,24.88,89.36,20,30742
3,54746,2,2,2010,36.2,27,158.5,82,2.65,5.75,4.9,41883,435303.7,751187.5,24.88,89.36,20,47844
3,63314,2,2,2011,36.4,26.4,390.5,84.5,2.9,6.1,4.4,41883,435303.7,751187.5,24.88,89.36,20,58695
3,57296,2,2,2012,35.25,26.8,175,83,2.95,6.3,4.15,41883,435303.7,751187.5,24.88,89.36,20,56132
3,57296,2,2,2013,35.4,26.7,269.5,83.5,3.1,6.05,3.65,41883,435303.7,751187.5,24.88,89.36,20,61861
3,0,4,2,1969,33.05,26.15,323,87.5,1.35,6,4.2,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1970,34.45,26.4,400,86,1.2,6.25,4.6,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1971,33.3,25,332.5,86,1.7,6.8,4.95,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1972,37.25,26,284,85.5,1.05,5.7,5.1,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1973,33.9,26.3,272,85,1.15,4.9,6.15,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1974,36.4,25.75,445,87.5,1.4,6,3.9,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1975,35,25.6,298.5,87.5,1.4,5.5,6,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1976,33.3,25.75,441,87,1.25,5.2,5.9,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1977,35.7,26.5,269,86,1.55,5.6,5.8,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1978,35.7,26.25,248.5,86,1.25,5,6.15,41883,435303.7,751187.5,24.88,89.36,20,0
3,715,4,2,1979,36.55,26.15,683,87,1.6,6.1,4.5,41883,435303.7,751187.5,24.88,89.36,20,290
3,0,4,2,1980,34.65,26.25,323.5,86.5,1.3,5.65,4.65,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1981,34.25,26.2,328.5,85.5,1.4,6.05,4.95,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1982,35.05,26.15,311,86,1.7,5.75,4.6,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1983,35.55,26.55,261,85.5,1.25,5.1,4.8,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1984,34.1,26,351.5,86.5,1.7,5.5,4.75,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1985,34.15,25.95,199.5,86.5,1.5,5.6,4.05,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1986,35.15,25.65,335.5,87,1.15,5.45,4.7,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1987,35.55,25.95,574,89,1.55,6,3.35,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1988,34.85,26.25,333,87,1.6,6.35,3.35,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1989,35,25.95,352.5,85.5,1.65,5.6,4.85,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1990,35,26.1,382,89,1.55,5.55,4.6,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1991,36.05,26.2,305.5,85.5,1.7,5.85,4.9,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1992,35.55,25.85,224,85.5,1.85,5.5,4.55,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1993,34.15,26.2,349,86.5,1.7,5.9,4.65,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1994,36.3,26.3,190.5,82,1.8,5.95,5.5,41883,435303.7,751187.5,24.88,89.36,20,0
3,4170,4,2,1995,34,26.25,483,86.5,1.7,6.4,4.1,41883,435303.7,751187.5,24.88,89.36,20,1410
3,0,4,2,1996,36.1,26.4,254.5,85.5,1.4,6.4,4.45,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1997,36.25,26.45,271.5,86.5,1.3,6.2,4.45,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1998,35,26.55,656,89,1,7.05,3.15,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,1999,35.4,26.3,386,87,1.1,6.55,4.05,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2000,35.05,26.6,239.5,84.5,1.15,5.8,4.5,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2001,35.9,26.85,150,83,1,5.45,5.85,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2002,35.2,26.3,486,88.5,0.75,6.45,4,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2003,36.65,26.8,219.5,83,1,5.55,6.2,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2004,34.45,26.2,395,84.5,1.2,5.9,5.05,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2005,34.95,26.45,399.5,84.5,1.1,5.7,4,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2006,37,26.65,165,82.5,1.35,5.45,5.4,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2007,36.4,26.5,288,84,0.95,5.9,3.85,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2008,35.4,26.25,424,85.5,0.8,6.15,3.65,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2009,35.25,26.45,382,84,3,6.05,4.05,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2010,36.2,27,158.5,82,2.65,5.75,4.9,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2011,36.4,26.4,390.5,84.5,2.9,6.1,4.4,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2012,35.25,26.8,175,83,2.95,6.3,4.15,41883,435303.7,751187.5,24.88,89.36,20,0
3,0,4,2,2013,35.4,26.7,269.5,83.5,3.1,6.05,3.65,41883,435303.7,751187.5,24.88,89.36,20,0
5,561100,3,2,1969,34.15,24.8,601.5,88.5,2.4,4.8,4.9,41933,621445.2,596963.4,23.48,91.19,10,217040
5,551945,3,2,1970,34.45,25.95,393,90,1.55,4,4.9,41933,621445.2,596963.4,23.48,91.19,10,197145
5,493900,3,2,1971,32.75,24.65,299,86.5,2.35,4.7,4.9,41933,621445.2,596963.4,23.48,91.19,10,161295
5,469825,3,2,1972,34.9,25.8,295.5,86.5,3.6,6.45,4.9,41933,621445.2,596963.4,23.48,91.19,10,133985
5,439350,3,2,1973,34.3,25.2,235,81.5,2.35,5.3,4.9,41933,621445.2,596963.4,23.48,91.19,10,168495
5,220605,3,2,1974,32.1,25.15,517,86,3.7,6.55,4.9,41933,621445.2,596963.4,23.48,91.19,10,67505
5,408940,3,2,1975,33.05,25.1,329.5,83,3.75,6,4.9,41933,621445.2,596963.4,23.48,91.19,10,134750
5,349985,3,2,1976,32.75,25.15,476,85,3.8,6.35,4.9,41933,621445.2,596963.4,23.48,91.19,10,115065
5,348555,3,2,1977,33.3,25.75,275.5,86,4.35,5.15,4.9,41933,621445.2,596963.4,23.48,91.19,10,129030
5,341305,3,2,1978,31.55,25.3,398,86.5,2.45,5.95,4.9,41933,621445.2,596963.4,23.48,91.19,10,137050
5,352615,3,2,1979,34.45,25.85,326.5,85.5,2.4,5.6,4.9,41933,621445.2,596963.4,23.48,91.19,10,126820
5,339535,3,2,1980,34.15,25.35,450,85.5,2.35,4.95,4.9,41933,621445.2,596963.4,23.48,91.19,10,120110
5,363845,3,2,1981,34.4,25.35,380.5,85.5,2,5.55,4.75,41933,621445.2,596963.4,23.48,91.19,10,129520
5,367030,3,2,1982,34,25.45,369,85.5,2.15,5.35,4.6,41933,621445.2,596963.4,23.48,91.19,10,143600
5,351990,3,2,1983,34.6,25.6,457,85,1.7,5.65,4.65,41933,621445.2,596963.4,23.48,91.19,10,143535
5,315560,3,2,1984,35.25,25.25,420,86,3.4,5.7,4.8,41933,621445.2,596963.4,23.48,91.19,10,120170
5,322075,3,2,1985,35,25.3,276.5,85,3.1,5.65,4.65,41933,621445.2,596963.4,23.48,91.19,10,102580
5,328630,3,2,1986,35.5,25.35,316.5,85,2.05,5.3,4.65,41933,621445.2,596963.4,23.48,91.19,10,125970
5,356525,3,2,1987,33.7,25.85,389.5,88,2.65,6.25,4.45,41933,621445.2,596963.4,23.48,91.19,10,13054
5,181925,3,2,1988,34.55,25.75,419,87,3.55,6.35,3.6,41933,621445.2,596963.4,23.48,91.19,10,70620
5,197960,3,2,1989,34.25,25.5,204.5,86.5,1.8,5.5,5.6,41933,621445.2,596963.4,23.48,91.19,10,74995
5,191050,3,2,1990,34.5,25.15,277.5,88.5,1.3,6.15,4.9,41933,621445.2,596963.4,23.48,91.19,10,82650
5,136920,3,2,1991,35.3,25.4,401.5,88,2.2,6.35,4.75,41933,621445.2,596963.4,23.48,91.19,10,63990
5,136920,3,2,1992,36.25,25.25,193.5,88,2.25,6,4.65,41933,621445.2,596963.4,23.48,91.19,10,63990
5,136330,3,2,1993,33.5,25.55,412,89,2.1,5.95,4.6,41933,621445.2,596963.4,23.48,91.19,10,53030
5,121100,3,2,1994,35,25.3,180.5,86,2,5.8,5.5,41933,621445.2,596963.4,23.48,91.19,10,33770
5,155890,3,2,1995,33.95,25.65,490.5,88.5,2.4,6.2,4.5,41933,621445.2,596963.4,23.48,91.19,10,44980
5,179010,3,2,1996,34.8,25.45,227,87.5,2.4,6.1,3.8,41933,621445.2,596963.4,23.48,91.19,10,66080
5,175790,3,2,1997,35.5,25,467,87,2.35,6.15,4.25,41933,621445.2,596963.4,23.48,91.19,10,65620
5,141590,3,2,1998,34.35,25.55,595,89,2,6.5,3.4,41933,621445.2,596963.4,23.48,91.19,10,51210
5,114900,3,2,1999,34.2,25.6,531.5,88,2.05,6.45,4.1,41933,621445.2,596963.4,23.48,91.19,10,44090
5,95240,3,2,2000,35.3,25.75,250.5,85,1.65,6.15,6,41933,621445.2,596963.4,23.48,91.19,10,53720
5,102330,3,2,2001,35,25.85,248,85,1.4,5.85,5.85,41933,621445.2,596963.4,23.48,91.19,10,57790
5,97980,3,2,2002,34.4,25.55,494.5,87.5,1.8,6.6,3.8,41933,621445.2,596963.4,23.48,91.19,10,55150
5,98620,3,2,2003,35.4,25.7,210.5,83.5,1.9,5.6,6.9,41933,621445.2,596963.4,23.48,91.19,10,55620
5,59530,3,2,2004,35,25.45,247,85,2.45,6.35,5.6,41933,621445.2,596963.4,23.48,91.19,10,26050
5,51799,3,2,2005,34.8,25.5,406.5,87,1.9,6.2,4.45,41933,621445.2,596963.4,23.48,91.19,10,25014
5,15200,3,2,2006,35.1,25.7,188.5,85,1.4,5.7,6.15,41933,621445.2,596963.4,23.48,91.19,10,8956
5,9460,3,2,2007,35.1,25.75,437.5,86.5,1.3,6.35,4.6,41933,621445.2,596963.4,23.48,91.19,10,4527
5,11955,3,2,2008,35.3,25.55,416,87,1.85,6.5,5,41933,621445.2,596963.4,23.48,91.19,10,5834
5,9683,3,2,2009,35.25,25.7,500,86,2.25,6.2,5.05,41933,621445.2,596963.4,23.48,91.19,10,3346
5,5405,3,2,2010,35.4,26.3,109.5,84,1.85,5.7,5.95,41933,621445.2,596963.4,23.48,91.19,10,2629
5,2287,3,2,2011,35.2,25.75,387,85,1.95,6.05,5,41933,621445.2,596963.4,23.48,91.19,10,1382
5,1742,3,2,2012,34.3,25.9,327.5,84.5,2.1,6.2,6,41933,621445.2,596963.4,23.48,91.19,10,1018
5,995,3,2,2013,35.3,26,259.5,84.5,2.55,5.7,5.15,41933,621445.2,596963.4,23.48,91.19,10,578
5,5225,2,2,1969,34.15,24.8,601.5,88.5,2.4,4.8,4.9,41933,621445.2,596963.4,23.48,91.19,10,7005
5,12275,2,2,1970,34.45,25.95,393,90,1.55,4,4.9,41933,621445.2,596963.4,23.48,91.19,10,16335
5,8510,2,2,1971,32.75,24.65,299,86.5,2.35,4.7,4.9,41933,621445.2,596963.4,23.48,91.19,10,8655
5,23290,2,2,1972,34.9,25.8,295.5,86.5,3.6,6.45,4.9,41933,621445.2,596963.4,23.48,91.19,10,23795
5,60465,2,2,1973,34.3,25.2,235,81.5,2.35,5.3,4.9,41933,621445.2,596963.4,23.48,91.19,10,77740
5,35025,2,2,1974,32.1,25.15,517,86,3.7,6.55,4.9,41933,621445.2,596963.4,23.48,91.19,10,26425
5,68550,2,2,1975,33.05,25.1,329.5,83,3.75,6,4.9,41933,621445.2,596963.4,23.48,91.19,10,58295
5,91155,2,2,1976,32.75,25.15,476,85,3.8,6.35,4.9,41933,621445.2,596963.4,23.48,91.19,10,67775
5,110870,2,2,1977,33.3,25.75,275.5,86,4.35,5.15,4.9,41933,621445.2,596963.4,23.48,91.19,10,91435
5,123385,2,2,1978,31.55,25.3,398,86.5,2.45,5.95,4.9,41933,621445.2,596963.4,23.48,91.19,10,100085
5,117480,2,2,1979,34.45,25.85,326.5,85.5,2.4,5.6,4.9,41933,621445.2,596963.4,23.48,91.19,10,88475
5,120930,2,2,1980,34.15,25.35,450,85.5,2.35,4.95,4.9,41933,621445.2,596963.4,23.48,91.19,10,97115
5,124690,2,2,1981,34.4,25.35,380.5,85.5,2,5.55,4.75,41933,621445.2,596963.4,23.48,91.19,10,99725
5,121115,2,2,1982,34,25.45,369,85.5,2.15,5.35,4.6,41933,621445.2,596963.4,23.48,91.19,10,89880
5,126190,2,2,1983,34.6,25.6,457,85,1.7,5.65,4.65,41933,621445.2,596963.4,23.48,91.19,10,92440
5,91235,2,2,1984,35.25,25.25,420,86,3.4,5.7,4.8,41933,621445.2,596963.4,23.48,91.19,10,57999
5,91235,2,2,1985,35,25.3,276.5,85,3.1,5.65,4.65,41933,621445.2,596963.4,23.48,91.19,10,57965
5,101315,2,2,1986,35.5,25.35,316.5,85,2.05,5.3,4.65,41933,621445.2,596963.4,23.48,91.19,10,76310
5,97685,2,2,1987,33.7,25.85,389.5,88,2.65,6.25,4.45,41933,621445.2,596963.4,23.48,91.19,10,78345
5,174560,2,2,1988,34.55,25.75,419,87,3.55,6.35,3.6,41933,621445.2,596963.4,23.48,91.19,10,138450
5,111295,2,2,1989,34.25,25.5,204.5,86.5,1.8,5.5,5.6,41933,621445.2,596963.4,23.48,91.19,10,86985
5,115750,2,2,1990,34.5,25.15,277.5,88.5,1.3,6.15,4.9,41933,621445.2,596963.4,23.48,91.19,10,94570
5,145510,2,2,1991,35.3,25.4,401.5,88,2.2,6.35,4.75,41933,621445.2,596963.4,23.48,91.19,10,109440
5,145510,2,2,1992,36.25,25.25,193.5,88,2.25,6,4.65,41933,621445.2,596963.4,23.48,91.19,10,109440
5,101540,2,2,1993,33.5,25.55,412,89,2.1,5.95,4.6,41933,621445.2,596963.4,23.48,91.19,10,73760
5,96670,2,2,1994,35,25.3,180.5,86,2,5.8,5.5,41933,621445.2,596963.4,23.48,91.19,10,66320
5,118580,2,2,1995,33.95,25.65,490.5,88.5,2.4,6.2,4.5,41933,621445.2,596963.4,23.48,91.19,10,83430
5,127280,2,2,1996,34.8,25.45,227,87.5,2.4,6.1,3.8,41933,621445.2,596963.4,23.48,91.19,10,94540
5,129840,2,2,1997,35.5,25,467,87,2.35,6.15,4.25,41933,621445.2,596963.4,23.48,91.19,10,96830
5,98650,2,2,1998,34.35,25.55,595,89,2,6.5,3.4,41933,621445.2,596963.4,23.48,91.19,10,67310
5,103500,2,2,1999,34.2,25.6,531.5,88,2.05,6.45,4.1,41933,621445.2,596963.4,23.48,91.19,10,73560
5,171220,2,2,2000,35.3,25.75,250.5,85,1.65,6.15,6,41933,621445.2,596963.4,23.48,91.19,10,143610
5,168730,2,2,2001,35,25.85,248,85,1.4,5.85,5.85,41933,621445.2,596963.4,23.48,91.19,10,141900
5,150940,2,2,2002,34.4,25.55,494.5,87.5,1.8,6.6,3.8,41933,621445.2,596963.4,23.48,91.19,10,126880
5,130420,2,2,2003,35.4,25.7,210.5,83.5,1.9,5.6,6.9,41933,621445.2,596963.4,23.48,91.19,10,109680
5,147730,2,2,2004,35,25.45,247,85,2.45,6.35,5.6,41933,621445.2,596963.4,23.48,91.19,10,114410
5,157226,2,2,2005,34.8,25.5,406.5,87,1.9,6.2,4.45,41933,621445.2,596963.4,23.48,91.19,10,129391
5,101025,2,2,2006,35.1,25.7,188.5,85,1.4,5.7,6.15,41933,621445.2,596963.4,23.48,91.19,10,90327
5,67915,2,2,2007,35.1,25.75,437.5,86.5,1.3,6.35,4.6,41933,621445.2,596963.4,23.48,91.19,10,51334
5,112505,2,2,2008,35.3,25.55,416,87,1.85,6.5,5,41933,621445.2,596963.4,23.48,91.19,10,103600
5,151145,2,2,2009,35.25,25.7,500,86,2.25,6.2,5.05,41933,621445.2,596963.4,23.48,91.19,10,147764
5,156337,2,2,2010,35.4,26.3,109.5,84,1.85,5.7,5.95,41933,621445.2,596963.4,23.48,91.19,10,153290
5,169944,2,2,2011,35.2,25.75,387,85,1.95,6.05,5,41933,621445.2,596963.4,23.48,91.19,10,172141
5,164869,2,2,2012,34.3,25.9,327.5,84.5,2.1,6.2,6,41933,621445.2,596963.4,23.48,91.19,10,177191
5,171397,2,2,2013,35.3,26,259.5,84.5,2.55,5.7,5.15,41933,621445.2,596963.4,23.48,91.19,10,207762
5,0,4,2,1969,34.15,24.8,601.5,88.5,2.4,4.8,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1970,34.45,25.95,393,90,1.55,4,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1971,32.75,24.65,299,86.5,2.35,4.7,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1972,34.9,25.8,295.5,86.5,3.6,6.45,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1973,34.3,25.2,235,81.5,2.35,5.3,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1974,32.1,25.15,517,86,3.7,6.55,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1975,33.05,25.1,329.5,83,3.75,6,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1976,32.75,25.15,476,85,3.8,6.35,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1977,33.3,25.75,275.5,86,4.35,5.15,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1978,31.55,25.3,398,86.5,2.45,5.95,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1979,34.45,25.85,326.5,85.5,2.4,5.6,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1980,34.15,25.35,450,85.5,2.35,4.95,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1981,34.4,25.35,380.5,85.5,2,5.55,4.75,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1982,34,25.45,369,85.5,2.15,5.35,4.6,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1983,34.6,25.6,457,85,1.7,5.65,4.65,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1984,35.25,25.25,420,86,3.4,5.7,4.8,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1985,35,25.3,276.5,85,3.1,5.65,4.65,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1986,35.5,25.35,316.5,85,2.05,5.3,4.65,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1987,33.7,25.85,389.5,88,2.65,6.25,4.45,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1988,34.55,25.75,419,87,3.55,6.35,3.6,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1989,34.25,25.5,204.5,86.5,1.8,5.5,5.6,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1990,34.5,25.15,277.5,88.5,1.3,6.15,4.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1991,35.3,25.4,401.5,88,2.2,6.35,4.75,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1992,36.25,25.25,193.5,88,2.25,6,4.65,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1993,33.5,25.55,412,89,2.1,5.95,4.6,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,1994,35,25.3,180.5,86,2,5.8,5.5,41933,621445.2,596963.4,23.48,91.19,10,0
5,179010,4,2,1995,33.95,25.65,490.5,88.5,2.4,6.2,4.5,41933,621445.2,596963.4,23.48,91.19,10,66080
5,1920,4,2,1996,34.8,25.45,227,87.5,2.4,6.1,3.8,41933,621445.2,596963.4,23.48,91.19,10,1460
5,0,4,2,1997,35.5,25,467,87,2.35,6.15,4.25,41933,621445.2,596963.4,23.48,91.19,10,0
5,1420,4,2,1998,34.35,25.55,595,89,2,6.5,3.4,41933,621445.2,596963.4,23.48,91.19,10,1080
5,0,4,2,1999,34.2,25.6,531.5,88,2.05,6.45,4.1,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2000,35.3,25.75,250.5,85,1.65,6.15,6,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2001,35,25.85,248,85,1.4,5.85,5.85,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2002,34.4,25.55,494.5,87.5,1.8,6.6,3.8,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2003,35.4,25.7,210.5,83.5,1.9,5.6,6.9,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2004,35,25.45,247,85,2.45,6.35,5.6,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2005,34.8,25.5,406.5,87,1.9,6.2,4.45,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2006,35.1,25.7,188.5,85,1.4,5.7,6.15,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2007,35.1,25.75,437.5,86.5,1.3,6.35,4.6,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2008,35.3,25.55,416,87,1.85,6.5,5,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2009,35.25,25.7,500,86,2.25,6.2,5.05,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2010,35.4,26.3,109.5,84,1.85,5.7,5.95,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2011,35.2,25.75,387,85,1.95,6.05,5,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2012,34.3,25.9,327.5,84.5,2.1,6.2,6,41933,621445.2,596963.4,23.48,91.19,10,0
5,0,4,2,2013,35.3,26,259.5,84.5,2.55,5.7,5.15,41933,621445.2,596963.4,23.48,91.19,10,0
6,497100,3,2,1969,33.05,26,369,87,2,5.95,5.35,41923,540098.6,629248.4,23.78,90.39,9,182060
6,398970,3,2,1970,34.2,26.25,388,86.5,1.8,6,5.45,41923,540098.6,629248.4,23.78,90.39,9,142200
6,396150,3,2,1971,33,25.05,545,84.5,1.8,6.4,4.95,41923,540098.6,629248.4,23.78,90.39,9,138540
6,346650,3,2,1972,34,25.85,314.5,86.5,1.85,6.65,4.95,41923,540098.6,629248.4,23.78,90.39,9,89965
6,366620,3,2,1973,32.25,25.95,309.5,86.5,1.55,6.6,6.55,41923,540098.6,629248.4,23.78,90.39,9,114340
